Accident_ID,Location,Date,Severity,Weather,Vehicle_Type,Injuries,Fatalities,Cause,Road_Type,Vehicle_Speed,Alcohol_Involved,Road_Condition,Time
4465,Location_4465,2034-03-23,High,Rain,Motorcycle,6,0,Weather conditions,Highway,31,False,Icy,1970-01-01 20:00:00
4466,Location_4466,2034-03-24,Low,Rain,Car,3,0,Road conditions,Highway,78,True,Wet,1970-01-01 16:00:00
4467,Location_4467,2034-03-25,High,Clear,Truck,2,0,Human error,Highway,84,False,Wet,1970-01-01 19:00:00
4468,Location_4468,2034-03-26,Medium,Snow,Motorcycle,9,2,Road conditions,Highway,71,False,Icy,1970-01-01 21:00:00
4469,Location_4469,2034-03-27,Low,Rain,Truck,3,2,Road conditions,Rural road,62,False,Wet,1970-01-01 03:00:00
4470,Location_4470,2034-03-28,Low,Snow,Motorcycle,2,1,Weather conditions,Highway,82,False,Icy,1970-01-01 03:00:00
4471,Location_4471,2034-03-29,Low,Rain,Car,2,2,Road conditions,Highway,69,False,Icy,1970-01-01 20:00:00
4472,Location_4472,2034-03-30,High,Rain,Motorcycle,8,0,Human error,Highway,58,False,Wet,1970-01-01 23:00:00
4473,Location_4473,2034-03-31,Low,Rain,Truck,3,1,Weather conditions,Rural road,61,True,Icy,1970-01-01 20:00:00
4474,Location_4474,2034-04-01,Low,Rain,Motorcycle,8,2,Weather conditions,Rural road,99,False,Icy,1970-01-01 06:00:00
4475,Location_4475,2034-04-02,Low,Snow,Car,9,2,Human error,Rural road,36,False,Dry,1970-01-01 07:00:00
4476,Location_4476,2034-04-03,High,Snow,Motorcycle,4,0,Road conditions,Rural road,62,True,Dry,1970-01-01 21:00:00
4477,Location_4477,2034-04-04,Medium,Snow,Truck,6,1,Road conditions,Highway,68,False,Wet,1970-01-01 21:00:00
4478,Location_4478,2034-04-05,Low,Snow,Car,4,2,Road conditions,Highway,24,False,Icy,1970-01-01 01:00:00
4479,Location_4479,2034-04-06,Medium,Clear,Truck,0,2,Road conditions,City street,20,True,Wet,1970-01-01 09:00:00
4480,Location_4480,2034-04-07,High,Rain,Motorcycle,1,1,Road conditions,Highway,86,True,Wet,1970-01-01 04:00:00
4481,Location_4481,2034-04-08,High,Rain,Truck,4,1,Weather conditions,Rural road,43,False,Dry,1970-01-01 16:00:00
4482,Location_4482,2034-04-09,High,Rain,Motorcycle,5,2,Weather conditions,Rural road,48,False,Icy,1970-01-01 06:00:00
4483,Location_4483,2034-04-10,High,Clear,Car,6,2,Human error,Highway,34,True,Wet,1970-01-01 01:00:00
4484,Location_4484,2034-04-11,Medium,Snow,Truck,1,0,Road conditions,City street,23,False,Wet,1970-01-01 05:00:00
4485,Location_4485,2034-04-12,Low,Rain,Truck,9,1,Road conditions,Rural road,63,False,Dry,1970-01-01 09:00:00
4486,Location_4486,2034-04-13,High,Snow,Motorcycle,8,2,Road conditions,City street,84,True,Dry,1970-01-01 08:00:00
4487,Location_4487,2034-04-14,High,Snow,Truck,5,2,Human error,Rural road,98,True,Dry,1970-01-01 04:00:00
4488,Location_4488,2034-04-15,Medium,Clear,Truck,1,2,Road conditions,Rural road,50,True,Wet,1970-01-01 02:00:00
4489,Location_4489,2034-04-16,Medium,Clear,Car,1,2,Weather conditions,Highway,39,False,Icy,1970-01-01 10:00:00
4490,Location_4490,2034-04-17,High,Snow,Motorcycle,2,0,Road conditions,Rural road,29,True,Dry,1970-01-01 09:00:00
4491,Location_4491,2034-04-18,Low,Rain,Motorcycle,0,1,Human error,City street,30,False,Dry,1970-01-01 15:00:00
4492,Location_4492,2034-04-19,Low,Rain,Car,8,2,Weather conditions,City street,47,True,Icy,1970-01-01 19:00:00
4493,Location_4493,2034-04-20,High,Clear,Car,9,1,Weather conditions,Highway,57,True,Wet,1970-01-01 18:00:00
4494,Location_4494,2034-04-21,Medium,Clear,Motorcycle,3,1,Weather conditions,Rural road,99,False,Wet,1970-01-01 00:00:00
4495,Location_4495,2034-04-22,High,Clear,Car,4,2,Road conditions,City street,43,True,Icy,1970-01-01 10:00:00
4496,Location_4496,2034-04-23,High,Clear,Car,6,2,Human error,Highway,58,False,Dry,1970-01-01 14:00:00
4497,Location_4497,2034-04-24,Medium,Clear,Car,0,2,Human error,City street,70,False,Icy,1970-01-01 06:00:00
4498,Location_4498,2034-04-25,High,Clear,Motorcycle,2,0,Road conditions,Highway,95,False,Wet,1970-01-01 07:00:00
4499,Location_4499,2034-04-26,High,Clear,Car,2,2,Human error,City street,69,False,Wet,1970-01-01 15:00:00
4500,Location_4500,2034-04-27,High,Rain,Truck,1,1,Weather conditions,Rural road,26,False,Dry,1970-01-01 17:00:00
4501,Location_4501,2034-04-28,Medium,Clear,Truck,7,1,Weather conditions,City street,87,True,Dry,1970-01-01 23:00:00
4502,Location_4502,2034-04-29,Low,Clear,Motorcycle,4,0,Human error,City street,72,True,Icy,1970-01-01 22:00:00
4503,Location_4503,2034-04-30,Low,Rain,Car,0,2,Human error,Highway,56,False,Wet,1970-01-01 10:00:00
4504,Location_4504,2034-05-01,Medium,Rain,Truck,1,2,Road conditions,Highway,73,False,Wet,1970-01-01 00:00:00
4505,Location_4505,2034-05-02,Low,Snow,Motorcycle,0,0,Road conditions,Highway,74,False,Icy,1970-01-01 15:00:00
4506,Location_4506,2034-05-03,High,Clear,Truck,5,0,Road conditions,City street,94,False,Dry,1970-01-01 03:00:00
4507,Location_4507,2034-05-04,Low,Clear,Car,8,2,Road conditions,Highway,50,True,Wet,1970-01-01 22:00:00
4508,Location_4508,2034-05-05,High,Clear,Motorcycle,6,2,Road conditions,Rural road,84,True,Wet,1970-01-01 05:00:00
4509,Location_4509,2034-05-06,Low,Clear,Truck,4,1,Road conditions,Highway,78,True,Dry,1970-01-01 10:00:00
4510,Location_4510,2034-05-07,Medium,Snow,Motorcycle,2,2,Weather conditions,Highway,66,True,Wet,1970-01-01 23:00:00
4511,Location_4511,2034-05-08,Low,Rain,Truck,7,2,Human error,Rural road,68,True,Dry,1970-01-01 05:00:00
4512,Location_4512,2034-05-09,Low,Rain,Truck,9,1,Road conditions,Highway,37,True,Icy,1970-01-01 09:00:00
4513,Location_4513,2034-05-10,Low,Clear,Car,3,1,Weather conditions,Highway,22,False,Dry,1970-01-01 05:00:00
4514,Location_4514,2034-05-11,Medium,Clear,Car,8,1,Human error,City street,37,True,Dry,1970-01-01 09:00:00
4515,Location_4515,2034-05-12,Low,Clear,Truck,4,1,Human error,City street,77,True,Icy,1970-01-01 21:00:00
4516,Location_4516,2034-05-13,Medium,Snow,Motorcycle,5,0,Human error,Highway,90,False,Wet,1970-01-01 22:00:00
4517,Location_4517,2034-05-14,High,Snow,Motorcycle,4,1,Road conditions,Rural road,44,False,Wet,1970-01-01 04:00:00
4518,Location_4518,2034-05-15,Low,Rain,Car,9,0,Road conditions,Highway,37,False,Dry,1970-01-01 08:00:00
4519,Location_4519,2034-05-16,Medium,Clear,Truck,6,1,Road conditions,Highway,71,False,Dry,1970-01-01 06:00:00
4520,Location_4520,2034-05-17,Medium,Clear,Car,6,1,Human error,Highway,62,False,Icy,1970-01-01 16:00:00
4521,Location_4521,2034-05-18,Low,Clear,Truck,0,1,Human error,City street,86,True,Icy,1970-01-01 11:00:00
4522,Location_4522,2034-05-19,High,Clear,Truck,1,2,Weather conditions,Rural road,26,False,Wet,1970-01-01 10:00:00
4523,Location_4523,2034-05-20,Medium,Snow,Car,6,0,Weather conditions,Rural road,93,False,Wet,1970-01-01 05:00:00
4524,Location_4524,2034-05-21,Low,Rain,Motorcycle,7,1,Weather conditions,Rural road,63,False,Icy,1970-01-01 23:00:00
4525,Location_4525,2034-05-22,High,Rain,Car,3,2,Weather conditions,City street,63,True,Dry,1970-01-01 10:00:00
4526,Location_4526,2034-05-23,Medium,Snow,Truck,5,0,Human error,City street,70,False,Icy,1970-01-01 10:00:00
4527,Location_4527,2034-05-24,Medium,Clear,Car,9,0,Road conditions,Highway,98,False,Wet,1970-01-01 13:00:00
4528,Location_4528,2034-05-25,High,Rain,Motorcycle,2,2,Road conditions,City street,40,True,Dry,1970-01-01 15:00:00
4529,Location_4529,2034-05-26,High,Rain,Motorcycle,6,0,Road conditions,Highway,56,False,Icy,1970-01-01 01:00:00
4530,Location_4530,2034-05-27,Low,Snow,Truck,2,2,Road conditions,City street,47,True,Wet,1970-01-01 01:00:00
4531,Location_4531,2034-05-28,Low,Clear,Car,6,1,Weather conditions,Highway,51,True,Dry,1970-01-01 04:00:00
4532,Location_4532,2034-05-29,Medium,Rain,Motorcycle,7,2,Human error,City street,76,False,Dry,1970-01-01 13:00:00
4533,Location_4533,2034-05-30,High,Clear,Car,2,0,Road conditions,Rural road,60,True,Dry,1970-01-01 20:00:00
4534,Location_4534,2034-05-31,High,Rain,Motorcycle,1,0,Human error,Highway,73,False,Dry,1970-01-01 09:00:00
4535,Location_4535,2034-06-01,High,Snow,Truck,5,1,Weather conditions,City street,46,False,Dry,1970-01-01 09:00:00
4536,Location_4536,2034-06-02,Medium,Clear,Truck,3,2,Weather conditions,City street,93,False,Icy,1970-01-01 17:00:00
4537,Location_4537,2034-06-03,High,Snow,Car,7,1,Road conditions,Highway,59,True,Dry,1970-01-01 19:00:00
4538,Location_4538,2034-06-04,High,Rain,Truck,1,2,Road conditions,City street,60,True,Icy,1970-01-01 08:00:00
4539,Location_4539,2034-06-05,Medium,Snow,Motorcycle,3,2,Weather conditions,Rural road,89,True,Dry,1970-01-01 03:00:00
4540,Location_4540,2034-06-06,Low,Snow,Truck,1,2,Weather conditions,Highway,43,True,Wet,1970-01-01 16:00:00
4541,Location_4541,2034-06-07,Low,Snow,Motorcycle,1,1,Human error,Highway,37,True,Dry,1970-01-01 20:00:00
4542,Location_4542,2034-06-08,Medium,Rain,Motorcycle,1,1,Weather conditions,Highway,93,False,Icy,1970-01-01 01:00:00
4543,Location_4543,2034-06-09,High,Clear,Truck,0,0,Human error,Highway,75,False,Wet,1970-01-01 13:00:00
4544,Location_4544,2034-06-10,Medium,Snow,Motorcycle,3,1,Weather conditions,Highway,34,False,Wet,1970-01-01 21:00:00
4545,Location_4545,2034-06-11,Low,Clear,Motorcycle,1,2,Human error,Rural road,91,True,Icy,1970-01-01 00:00:00
4546,Location_4546,2034-06-12,Low,Rain,Car,8,2,Weather conditions,Highway,54,True,Wet,1970-01-01 22:00:00
4547,Location_4547,2034-06-13,Medium,Clear,Car,8,2,Weather conditions,Rural road,46,True,Icy,1970-01-01 06:00:00
4548,Location_4548,2034-06-14,Medium,Snow,Car,6,1,Human error,Rural road,22,False,Dry,1970-01-01 03:00:00
4549,Location_4549,2034-06-15,Low,Snow,Truck,5,0,Human error,Rural road,40,False,Dry,1970-01-01 08:00:00
4550,Location_4550,2034-06-16,Medium,Snow,Car,2,1,Road conditions,Highway,58,True,Icy,1970-01-01 02:00:00
4551,Location_4551,2034-06-17,Low,Snow,Motorcycle,6,0,Road conditions,Rural road,51,False,Dry,1970-01-01 04:00:00
4552,Location_4552,2034-06-18,Medium,Snow,Truck,0,1,Weather conditions,Highway,69,True,Wet,1970-01-01 20:00:00
4553,Location_4553,2034-06-19,Medium,Snow,Truck,8,2,Weather conditions,Rural road,28,False,Dry,1970-01-01 23:00:00
4554,Location_4554,2034-06-20,Medium,Rain,Truck,3,0,Human error,Highway,69,True,Dry,1970-01-01 09:00:00
4555,Location_4555,2034-06-21,Low,Rain,Truck,5,1,Weather conditions,City street,20,True,Wet,1970-01-01 09:00:00
4556,Location_4556,2034-06-22,Medium,Rain,Motorcycle,5,2,Road conditions,City street,23,False,Wet,1970-01-01 03:00:00
4557,Location_4557,2034-06-23,Low,Clear,Motorcycle,2,0,Human error,Rural road,23,False,Dry,1970-01-01 16:00:00
4558,Location_4558,2034-06-24,Low,Clear,Car,3,0,Weather conditions,City street,53,True,Dry,1970-01-01 20:00:00
4559,Location_4559,2034-06-25,Medium,Rain,Truck,9,2,Human error,Rural road,46,False,Dry,1970-01-01 16:00:00
4560,Location_4560,2034-06-26,Medium,Clear,Car,2,2,Road conditions,Rural road,34,False,Icy,1970-01-01 18:00:00
4561,Location_4561,2034-06-27,Low,Clear,Motorcycle,5,1,Road conditions,Rural road,51,False,Icy,1970-01-01 05:00:00
4562,Location_4562,2034-06-28,Low,Snow,Truck,0,1,Road conditions,City street,60,True,Dry,1970-01-01 00:00:00
4563,Location_4563,2034-06-29,High,Snow,Motorcycle,7,2,Weather conditions,Rural road,90,False,Dry,1970-01-01 13:00:00
4564,Location_4564,2034-06-30,Low,Clear,Car,7,1,Weather conditions,City street,80,False,Wet,1970-01-01 12:00:00
4565,Location_4565,2034-07-01,High,Clear,Motorcycle,8,2,Weather conditions,City street,82,False,Dry,1970-01-01 02:00:00
4566,Location_4566,2034-07-02,High,Rain,Truck,5,2,Weather conditions,Highway,80,False,Dry,1970-01-01 22:00:00
4567,Location_4567,2034-07-03,High,Clear,Truck,0,1,Weather conditions,City street,33,True,Icy,1970-01-01 01:00:00
4568,Location_4568,2034-07-04,Medium,Snow,Car,2,1,Weather conditions,Highway,42,True,Icy,1970-01-01 21:00:00
4569,Location_4569,2034-07-05,Medium,Clear,Truck,0,0,Road conditions,Rural road,84,True,Icy,1970-01-01 06:00:00
4570,Location_4570,2034-07-06,Low,Rain,Motorcycle,4,0,Road conditions,Rural road,51,False,Wet,1970-01-01 11:00:00
4571,Location_4571,2034-07-07,High,Snow,Motorcycle,2,1,Weather conditions,Highway,60,True,Dry,1970-01-01 01:00:00
4572,Location_4572,2034-07-08,Medium,Snow,Motorcycle,1,1,Road conditions,Rural road,45,False,Icy,1970-01-01 10:00:00
4573,Location_4573,2034-07-09,Medium,Snow,Motorcycle,2,1,Human error,Highway,67,True,Wet,1970-01-01 15:00:00
4574,Location_4574,2034-07-10,Medium,Snow,Car,8,0,Weather conditions,Highway,92,True,Dry,1970-01-01 04:00:00
4575,Location_4575,2034-07-11,Medium,Clear,Motorcycle,7,1,Human error,Rural road,35,False,Dry,1970-01-01 16:00:00
4576,Location_4576,2034-07-12,Medium,Rain,Car,2,0,Weather conditions,Highway,50,False,Wet,1970-01-01 02:00:00
4577,Location_4577,2034-07-13,High,Clear,Motorcycle,1,0,Weather conditions,Highway,85,False,Dry,1970-01-01 13:00:00
4578,Location_4578,2034-07-14,High,Clear,Car,4,0,Road conditions,Highway,51,True,Wet,1970-01-01 15:00:00
4579,Location_4579,2034-07-15,High,Snow,Motorcycle,0,0,Human error,Rural road,29,False,Wet,1970-01-01 16:00:00
4580,Location_4580,2034-07-16,High,Rain,Motorcycle,3,2,Road conditions,Rural road,44,False,Icy,1970-01-01 18:00:00
4581,Location_4581,2034-07-17,Low,Snow,Car,7,1,Weather conditions,Rural road,64,False,Wet,1970-01-01 03:00:00
4582,Location_4582,2034-07-18,High,Clear,Truck,0,1,Human error,Rural road,43,True,Icy,1970-01-01 20:00:00
4583,Location_4583,2034-07-19,Medium,Clear,Truck,4,2,Weather conditions,Rural road,22,False,Dry,1970-01-01 19:00:00
4584,Location_4584,2034-07-20,High,Snow,Truck,3,1,Road conditions,City street,81,True,Icy,1970-01-01 19:00:00
4585,Location_4585,2034-07-21,Low,Clear,Car,5,0,Weather conditions,City street,98,True,Wet,1970-01-01 08:00:00
4586,Location_4586,2034-07-22,Medium,Clear,Truck,6,2,Weather conditions,Highway,86,False,Icy,1970-01-01 10:00:00
4587,Location_4587,2034-07-23,High,Snow,Truck,8,0,Road conditions,City street,74,False,Dry,1970-01-01 04:00:00
4588,Location_4588,2034-07-24,High,Clear,Car,0,2,Weather conditions,Rural road,29,False,Icy,1970-01-01 10:00:00
4589,Location_4589,2034-07-25,High,Rain,Truck,9,0,Human error,Rural road,74,False,Dry,1970-01-01 12:00:00
4590,Location_4590,2034-07-26,Medium,Snow,Truck,3,1,Road conditions,Rural road,41,True,Wet,1970-01-01 20:00:00
4591,Location_4591,2034-07-27,Medium,Rain,Truck,5,1,Weather conditions,Highway,33,False,Icy,1970-01-01 01:00:00
4592,Location_4592,2034-07-28,Low,Clear,Car,9,1,Road conditions,Highway,92,False,Dry,1970-01-01 21:00:00
4593,Location_4593,2034-07-29,Medium,Clear,Car,6,2,Weather conditions,Highway,27,True,Dry,1970-01-01 01:00:00
4594,Location_4594,2034-07-30,Medium,Snow,Truck,6,1,Road conditions,Highway,34,True,Icy,1970-01-01 09:00:00
4595,Location_4595,2034-07-31,High,Clear,Truck,7,2,Road conditions,Highway,34,False,Icy,1970-01-01 12:00:00
4596,Location_4596,2034-08-01,Medium,Snow,Car,9,0,Human error,Highway,71,False,Icy,1970-01-01 04:00:00
4597,Location_4597,2034-08-02,High,Snow,Truck,7,1,Road conditions,City street,89,False,Icy,1970-01-01 10:00:00
4598,Location_4598,2034-08-03,High,Snow,Car,7,0,Human error,Rural road,73,False,Icy,1970-01-01 14:00:00
4599,Location_4599,2034-08-04,Medium,Snow,Truck,7,1,Road conditions,City street,95,False,Dry,1970-01-01 04:00:00
4600,Location_4600,2034-08-05,Low,Snow,Car,7,0,Road conditions,Highway,61,True,Wet,1970-01-01 19:00:00
4601,Location_4601,2034-08-06,Low,Rain,Motorcycle,5,2,Weather conditions,Rural road,38,True,Dry,1970-01-01 04:00:00
4602,Location_4602,2034-08-07,Medium,Snow,Motorcycle,8,1,Weather conditions,Rural road,59,True,Icy,1970-01-01 06:00:00
4603,Location_4603,2034-08-08,Low,Rain,Car,2,2,Weather conditions,Rural road,88,False,Icy,1970-01-01 09:00:00
4604,Location_4604,2034-08-09,High,Clear,Motorcycle,5,2,Road conditions,City street,46,False,Wet,1970-01-01 01:00:00
4605,Location_4605,2034-08-10,High,Snow,Truck,4,0,Road conditions,Rural road,93,False,Icy,1970-01-01 00:00:00
4606,Location_4606,2034-08-11,Medium,Clear,Car,7,1,Human error,Highway,62,False,Wet,1970-01-01 19:00:00
4607,Location_4607,2034-08-12,Low,Snow,Car,3,2,Human error,Highway,71,True,Icy,1970-01-01 22:00:00
4608,Location_4608,2034-08-13,Low,Rain,Truck,3,0,Human error,City street,65,True,Dry,1970-01-01 00:00:00
4609,Location_4609,2034-08-14,High,Rain,Truck,9,0,Weather conditions,City street,33,False,Wet,1970-01-01 03:00:00
4610,Location_4610,2034-08-15,Medium,Rain,Car,9,0,Weather conditions,Highway,83,False,Dry,1970-01-01 14:00:00
4611,Location_4611,2034-08-16,Low,Clear,Truck,4,1,Human error,City street,80,False,Icy,1970-01-01 14:00:00
4612,Location_4612,2034-08-17,Medium,Snow,Car,5,1,Road conditions,Rural road,77,True,Dry,1970-01-01 05:00:00
4613,Location_4613,2034-08-18,Low,Clear,Truck,3,0,Weather conditions,City street,68,True,Dry,1970-01-01 05:00:00
4614,Location_4614,2034-08-19,High,Rain,Car,1,1,Weather conditions,Rural road,98,False,Dry,1970-01-01 00:00:00
4615,Location_4615,2034-08-20,High,Clear,Truck,1,0,Human error,Rural road,48,False,Wet,1970-01-01 06:00:00
4616,Location_4616,2034-08-21,Medium,Rain,Truck,2,1,Weather conditions,Rural road,45,True,Wet,1970-01-01 04:00:00
4617,Location_4617,2034-08-22,High,Rain,Motorcycle,1,1,Human error,Rural road,46,False,Wet,1970-01-01 21:00:00
4618,Location_4618,2034-08-23,Low,Rain,Motorcycle,0,0,Weather conditions,Rural road,86,True,Dry,1970-01-01 16:00:00
4619,Location_4619,2034-08-24,High,Snow,Motorcycle,7,0,Road conditions,Highway,86,False,Dry,1970-01-01 06:00:00
4620,Location_4620,2034-08-25,Medium,Snow,Truck,4,1,Road conditions,Highway,54,True,Icy,1970-01-01 03:00:00
4621,Location_4621,2034-08-26,Medium,Rain,Car,9,0,Weather conditions,Highway,79,False,Wet,1970-01-01 02:00:00
4622,Location_4622,2034-08-27,Medium,Clear,Truck,0,0,Human error,Rural road,80,True,Icy,1970-01-01 11:00:00
4623,Location_4623,2034-08-28,Low,Clear,Motorcycle,8,0,Weather conditions,City street,89,True,Dry,1970-01-01 14:00:00
4624,Location_4624,2034-08-29,Low,Snow,Truck,7,0,Human error,City street,97,False,Wet,1970-01-01 19:00:00
4625,Location_4625,2034-08-30,Low,Rain,Motorcycle,3,1,Weather conditions,Rural road,22,True,Icy,1970-01-01 08:00:00
4626,Location_4626,2034-08-31,Low,Clear,Motorcycle,7,2,Road conditions,City street,52,False,Dry,1970-01-01 20:00:00
4627,Location_4627,2034-09-01,Low,Rain,Car,9,1,Road conditions,Rural road,61,True,Dry,1970-01-01 11:00:00
4628,Location_4628,2034-09-02,High,Clear,Car,6,0,Weather conditions,City street,32,False,Dry,1970-01-01 04:00:00
4629,Location_4629,2034-09-03,Low,Snow,Motorcycle,6,0,Weather conditions,Rural road,48,False,Wet,1970-01-01 07:00:00
4630,Location_4630,2034-09-04,Low,Rain,Motorcycle,0,1,Weather conditions,City street,28,True,Wet,1970-01-01 14:00:00
4631,Location_4631,2034-09-05,High,Rain,Truck,5,0,Road conditions,City street,51,False,Icy,1970-01-01 06:00:00
4632,Location_4632,2034-09-06,Low,Clear,Motorcycle,3,1,Road conditions,Highway,41,False,Dry,1970-01-01 18:00:00
4633,Location_4633,2034-09-07,Medium,Clear,Truck,9,2,Human error,City street,77,False,Wet,1970-01-01 12:00:00
4634,Location_4634,2034-09-08,Low,Clear,Motorcycle,9,0,Weather conditions,City street,76,False,Wet,1970-01-01 00:00:00
4635,Location_4635,2034-09-09,Low,Rain,Car,9,2,Weather conditions,Rural road,29,True,Dry,1970-01-01 10:00:00
4636,Location_4636,2034-09-10,Medium,Snow,Car,1,2,Road conditions,City street,44,True,Dry,1970-01-01 12:00:00
4637,Location_4637,2034-09-11,Medium,Snow,Motorcycle,9,0,Weather conditions,City street,81,False,Icy,1970-01-01 01:00:00
4638,Location_4638,2034-09-12,Medium,Clear,Truck,6,0,Human error,City street,82,True,Icy,1970-01-01 18:00:00
4639,Location_4639,2034-09-13,Medium,Snow,Truck,8,1,Weather conditions,City street,95,False,Icy,1970-01-01 10:00:00
4640,Location_4640,2034-09-14,Low,Clear,Truck,4,1,Road conditions,City street,22,False,Wet,1970-01-01 00:00:00
4641,Location_4641,2034-09-15,Medium,Snow,Motorcycle,7,0,Weather conditions,Highway,66,False,Wet,1970-01-01 00:00:00
4642,Location_4642,2034-09-16,Medium,Rain,Motorcycle,4,1,Road conditions,City street,74,True,Wet,1970-01-01 07:00:00
4643,Location_4643,2034-09-17,High,Clear,Car,6,2,Human error,Rural road,45,False,Wet,1970-01-01 12:00:00
4644,Location_4644,2034-09-18,Medium,Snow,Car,6,2,Human error,Rural road,32,False,Wet,1970-01-01 07:00:00
4645,Location_4645,2034-09-19,Medium,Rain,Motorcycle,8,0,Weather conditions,City street,26,True,Dry,1970-01-01 01:00:00
4646,Location_4646,2034-09-20,High,Snow,Car,2,1,Weather conditions,City street,53,False,Icy,1970-01-01 07:00:00
4647,Location_4647,2034-09-21,High,Rain,Truck,0,0,Road conditions,City street,41,True,Icy,1970-01-01 13:00:00
4648,Location_4648,2034-09-22,Low,Rain,Truck,1,2,Human error,Highway,42,True,Icy,1970-01-01 01:00:00
4649,Location_4649,2034-09-23,High,Snow,Motorcycle,5,0,Human error,Rural road,67,True,Icy,1970-01-01 12:00:00
4650,Location_4650,2034-09-24,Low,Snow,Truck,9,0,Human error,Highway,33,False,Dry,1970-01-01 04:00:00
